first_name,last_name,nationality,position,opponent,match_date,points_scored,attack_kills,attack_faults,attack_shots,block_kills,block_faults,block_rebounds,serve_aces,serve_errors,serve_attempts,rec_excellents,rec_faults,rec_attempts,dig_excellents,dig_faults,dig_attempts,set_excellents,set_faults,set_stills
Lorenzo,Pope,Australia,Outside Hitter,Serbia,26/06/2022,13,11,4,4,2,0,2,0,3,6,10,1,16,0,2,0,0,0,0
Lorenzo,Pope,Australia,Outside Hitter,Poland,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo,Pope,Australia,Outside Hitter,Bulgaria,24/06/2022,21,20,7,8,0,2,1,1,2,14,8,3,20,8,4,0,0,1,1
Lorenzo,Pope,Australia,Outside Hitter,Canada,21/06/2022,15,13,5,17,2,1,2,0,3,11,6,2,12,4,4,1,0,0,1
Lorenzo,Pope,Australia,Outside Hitter,Netherlands,12/06/2022,18,16,2,5,1,6,0,1,4,6,1,5,8,3,0,0,1,0,2
Lorenzo,Pope,Australia,Outside Hitter,Iran,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo,Pope,Australia,Outside Hitter,Slovenia,11/06/2022,12,11,2,8,1,0,0,0,3,9,14,0,13,5,4,1,0,0,0
Lorenzo,Pope,Australia,Outside Hitter,Brazil,09/06/2022,18,15,6,10,3,0,2,0,4,5,1,1,10,1,1,0,0,0,1
Jackson,Holland,Australia,Libero,France,10/07/2022,0,0,0,0,0,0,0,0,0,0,2,1,13,4,5,0,0,0,7
Jackson,Holland,Australia,Libero,Argentina,08/07/2022,0,0,0,0,0,0,0,0,0,0,13,1,17,7,2,1,0,0,1
Jackson,Holland,Australia,Libero,Germany,07/07/2022,0,0,0,0,0,0,0,0,0,0,7,1,8,4,5,3,0,0,7
Jackson,Holland,Australia,Libero,Japan,06/07/2022,0,0,0,0,0,0,0,0,0,0,8,4,9,6,3,1,0,0,3
Jackson,Holland,Australia,Libero,Serbia,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Holland,Australia,Libero,Poland,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
Jackson,Holland,Australia,Libero,Bulgaria,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Holland,Australia,Libero,Canada,21/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Holland,Australia,Libero,Netherlands,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Holland,Australia,Libero,Iran,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Holland,Australia,Libero,Slovenia,11/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Holland,Australia,Libero,Brazil,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malachi,Murch,Australia,Outside Hitter,France,10/07/2022,0,0,1,2,0,0,0,0,1,1,0,1,3,1,0,1,0,0,3
Malachi,Murch,Australia,Outside Hitter,Argentina,08/07/2022,16,13,4,13,3,3,2,0,3,8,4,3,11,4,2,4,1,0,0
Malachi,Murch,Australia,Outside Hitter,Germany,07/07/2022,5,5,1,4,0,0,1,0,2,6,3,0,7,1,2,0,0,0,1
Malachi,Murch,Australia,Outside Hitter,Japan,06/07/2022,9,8,2,5,1,2,1,0,2,11,3,1,11,4,0,1,0,0,2
James,Weir,Australia,Middle blocker,Serbia,26/06/2022,9,8,0,4,1,5,4,0,2,9,0,0,0,0,1,0,0,0,0
James,Weir,Australia,Middle blocker,Poland,25/06/2022,1,0,1,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
James,Weir,Australia,Middle blocker,Bulgaria,24/06/2022,15,11,0,5,3,2,7,1,2,16,0,1,3,2,0,1,0,0,0
James,Weir,Australia,Middle blocker,Canada,21/06/2022,14,10,1,6,2,3,4,2,1,10,0,0,1,0,1,0,0,0,2
James,Weir,Australia,Middle blocker,Netherlands,12/06/2022,7,5,1,2,2,5,3,0,3,6,0,0,0,0,0,0,0,0,0
James,Weir,Australia,Middle blocker,Iran,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Weir,Australia,Middle blocker,Slovenia,11/06/2022,7,5,1,4,1,1,2,1,2,6,0,0,0,1,0,0,0,0,1
James,Weir,Australia,Middle blocker,Brazil,09/06/2022,7,7,0,4,0,1,7,0,2,4,2,0,0,2,0,0,0,0,1
Trent,O'Dea,Australia,Middle blocker,France,10/07/2022,5,3,0,2,1,3,1,1,1,8,0,0,2,0,1,2,0,0,3
Trent,O'Dea,Australia,Middle blocker,Argentina,08/07/2022,5,4,1,4,1,3,3,0,0,13,1,0,0,1,0,2,0,0,4
Trent,O'Dea,Australia,Middle blocker,Germany,07/07/2022,11,7,3,1,3,1,4,1,2,12,0,0,2,2,2,0,0,0,5
Trent,O'Dea,Australia,Middle blocker,Japan,06/07/2022,6,6,0,6,0,6,2,0,0,11,0,0,1,0,3,0,2,0,1
Trent,O'Dea,Australia,Middle blocker,Serbia,26/06/2022,2,2,0,1,0,3,1,0,1,3,0,0,1,0,0,0,0,0,1
Trent,O'Dea,Australia,Middle blocker,Poland,25/06/2022,6,5,2,3,1,1,1,0,0,9,2,0,2,0,0,0,0,0,1
Trent,O'Dea,Australia,Middle blocker,Bulgaria,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent,O'Dea,Australia,Middle blocker,Canada,21/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent,O'Dea,Australia,Middle blocker,Netherlands,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent,O'Dea,Australia,Middle blocker,Iran,12/06/2022,6,4,1,9,2,2,4,0,1,14,0,0,0,4,0,0,0,1,0
Trent,O'Dea,Australia,Middle blocker,Slovenia,11/06/2022,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Trent,O'Dea,Australia,Middle blocker,Brazil,09/06/2022,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Max,Staples,Australia,Outside Hitter,Serbia,26/06/2022,6,3,1,8,2,3,1,1,3,4,4,1,9,0,2,0,0,0,0
Max,Staples,Australia,Outside Hitter,Poland,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Staples,Australia,Outside Hitter,Bulgaria,24/06/2022,12,10,9,14,1,3,0,1,4,14,5,2,17,0,2,1,0,0,2
Max,Staples,Australia,Outside Hitter,Canada,21/06/2022,10,9,2,8,1,2,0,0,5,12,9,3,11,5,0,1,0,0,1
Luke,Perry,Australia,Libero,Serbia,26/06/2022,0,0,0,0,0,0,0,0,0,0,6,0,10,0,2,0,0,0,2
Luke,Perry,Australia,Libero,Poland,25/06/2022,0,0,0,0,0,0,0,0,0,0,6,0,2,6,3,3,0,0,4
Luke,Perry,Australia,Libero,Bulgaria,24/06/2022,0,0,0,0,0,0,0,0,0,0,6,1,16,5,4,1,1,0,3
Luke,Perry,Australia,Libero,Canada,21/06/2022,0,0,0,0,0,0,0,0,0,0,12,2,11,11,4,4,0,0,6
Luke,Perry,Australia,Libero,Netherlands,12/06/2022,0,0,0,0,0,0,0,0,0,0,2,0,12,6,3,1,5,0,1
Luke,Perry,Australia,Libero,Iran,12/06/2022,0,0,0,0,0,0,0,0,0,0,8,0,8,12,3,2,7,0,2
Luke,Perry,Australia,Libero,Slovenia,11/06/2022,0,0,0,0,0,0,0,0,0,0,2,0,7,13,1,2,5,0,0
Luke,Perry,Australia,Libero,Brazil,09/06/2022,0,0,0,0,0,0,0,0,0,0,8,1,10,11,3,3,6,0,3
Thomas,Heptinstall,Australia,Opposite spiker,France,10/07/2022,5,5,2,5,0,0,1,0,2,7,0,0,4,4,1,0,0,1,3
Thomas,Heptinstall,Australia,Opposite spiker,Argentina,08/07/2022,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Thomas,Heptinstall,Australia,Opposite spiker,Germany,07/07/2022,3,3,1,3,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0
Thomas,Heptinstall,Australia,Opposite spiker,Japan,06/07/2022,10,9,3,3,0,1,1,1,1,13,1,2,0,2,3,3,1,0,1
Thomas,Heptinstall,Australia,Opposite spiker,Serbia,26/06/2022,9,9,3,1,0,1,1,0,1,13,0,0,3,0,1,0,0,0,0
Thomas,Heptinstall,Australia,Opposite spiker,Poland,25/06/2022,8,8,3,13,0,0,0,0,1,6,0,0,3,2,1,0,0,0,0
Thomas,Heptinstall,Australia,Opposite spiker,Bulgaria,24/06/2022,8,7,5,11,0,2,0,1,4,12,0,0,4,3,1,2,0,0,1
Thomas,Heptinstall,Australia,Opposite spiker,Canada,21/06/2022,10,6,6,5,0,0,1,4,2,14,2,0,3,1,1,0,0,0,0
Thomas,Heptinstall,Australia,Opposite spiker,Netherlands,12/06/2022,1,1,0,2,0,0,2,0,1,1,0,0,0,4,0,0,1,0,0
Thomas,Heptinstall,Australia,Opposite spiker,Iran,12/06/2022,4,2,2,7,2,3,1,0,3,8,1,1,8,3,2,0,0,0,0
Thomas,Heptinstall,Australia,Opposite spiker,Slovenia,11/06/2022,5,5,2,1,0,2,0,0,1,3,0,0,0,1,1,1,0,0,0
Thomas,Heptinstall,Australia,Opposite spiker,Brazil,09/06/2022,6,3,5,5,2,1,4,1,4,4,0,0,1,5,1,0,1,0,0
Hamish,Hazelden,Australia,Opposite spiker,Serbia,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamish,Hazelden,Australia,Opposite spiker,Poland,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamish,Hazelden,Australia,Opposite spiker,Bulgaria,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamish,Hazelden,Australia,Opposite spiker,Canada,21/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamish,Hazelden,Australia,Opposite spiker,Netherlands,12/06/2022,7,6,3,3,1,3,2,0,4,3,0,0,0,0,0,0,0,0,0
Hamish,Hazelden,Australia,Opposite spiker,Iran,12/06/2022,17,15,8,9,1,3,2,1,4,10,0,0,0,3,3,1,0,0,1
Hamish,Hazelden,Australia,Opposite spiker,Slovenia,11/06/2022,3,3,3,4,0,1,2,0,2,2,0,0,0,3,1,0,0,0,0
Hamish,Hazelden,Australia,Opposite spiker,Brazil,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conal Tain,McAinsh,Australia,Middle blocker,France,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conal Tain,McAinsh,Australia,Middle blocker,Argentina,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conal Tain,McAinsh,Australia,Middle blocker,Germany,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conal Tain,McAinsh,Australia,Middle blocker,Japan,06/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conal Tain,McAinsh,Australia,Middle blocker,Netherlands,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conal Tain,McAinsh,Australia,Middle blocker,Iran,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conal Tain,McAinsh,Australia,Middle blocker,Slovenia,11/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conal Tain,McAinsh,Australia,Middle blocker,Brazil,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korben,Phillips,Australia,Middle blocker,France,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korben,Phillips,Australia,Middle blocker,Argentina,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korben,Phillips,Australia,Middle blocker,Germany,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korben,Phillips,Australia,Middle blocker,Japan,06/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas,Butler,Australia,Setter,France,10/07/2022,1,1,0,0,0,1,0,0,2,4,0,0,1,2,0,0,4,0,9
Nicholas,Butler,Australia,Setter,Argentina,08/07/2022,2,0,0,1,0,2,2,2,4,9,0,0,0,0,3,1,32,1,51
Nicholas,Butler,Australia,Setter,Germany,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas,Butler,Australia,Setter,Japan,06/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Nicholas,Butler,Australia,Setter,Serbia,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas,Butler,Australia,Setter,Poland,25/06/2022,1,0,0,2,0,1,0,1,2,4,0,0,0,1,2,0,20,0,55
Nicholas,Butler,Australia,Setter,Bulgaria,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas,Butler,Australia,Setter,Canada,21/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas,Butler,Australia,Setter,Netherlands,12/06/2022,0,0,0,0,0,1,1,0,2,3,0,1,0,1,1,0,8,1,13
Nicholas,Butler,Australia,Setter,Iran,12/06/2022,1,1,0,1,0,2,4,0,2,12,0,0,0,3,1,1,44,0,46
Nicholas,Butler,Australia,Setter,Slovenia,11/06/2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Nicholas,Butler,Australia,Setter,Brazil,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,France,10/07/2022,4,4,7,3,0,1,0,0,3,5,0,1,9,3,3,1,0,0,4
Sam,Flowerday,Australia,Outside Hitter,Argentina,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Germany,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Japan,06/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Serbia,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Poland,25/06/2022,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Bulgaria,24/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Canada,21/06/2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Netherlands,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Iran,12/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Slovenia,11/06/2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sam,Flowerday,Australia,Outside Hitter,Brazil,09/06/2022,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Max,Senica,Australia,Outside Hitter,France,10/07/2022,2,2,1,1,0,2,1,0,0,2,1,3,4,1,0,2,0,0,0
Max,Senica,Australia,Outside Hitter,Argentina,08/07/2022,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Max,Senica,Australia,Outside Hitter,Germany,07/07/2022,3,3,2,1,0,0,1,0,1,4,2,1,4,1,1,0,0,0,0
Max,Senica,Australia,Outside Hitter,Japan,06/07/2022,1,1,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0
Max,Senica,Australia,Outside Hitter,Serbia,26/06/2022,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
Max,Senica,Australia,Outside Hitter,Poland,25/06/2022,6,6,4,9,0,0,0,0,0,10,4,1,14,0,1,0,0,1,0
Max,Senica,Australia,Outside Hitter,Bulgaria,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Senica,Australia,Outside Hitter,Canada,21/06/2022,2,2,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
Max,Senica,Australia,Outside Hitter,Netherlands,12/06/2022,4,4,0,4,0,1,0,0,0,6,5,1,10,2,1,0,0,0,0
Max,Senica,Australia,Outside Hitter,Iran,12/06/2022,8,7,10,5,1,1,0,0,2,3,15,2,14,6,3,0,0,0,0
Max,Senica,Australia,Outside Hitter,Slovenia,11/06/2022,1,1,1,1,0,1,0,0,0,4,1,1,4,0,0,1,0,0,1
Max,Senica,Australia,Outside Hitter,Brazil,09/06/2022,3,3,6,6,0,3,0,0,1,8,3,1,20,8,1,1,1,0,1
Ethan,Garrett,Australia,Outside Hitter,France,10/07/2022,2,2,1,2,0,2,2,0,0,3,0,0,9,1,1,0,0,0,3
Ethan,Garrett,Australia,Outside Hitter,Argentina,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Germany,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Japan,06/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Serbia,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Poland,25/06/2022,7,7,3,5,0,1,2,0,3,7,5,1,20,0,0,1,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Bulgaria,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Canada,21/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Netherlands,12/06/2022,1,1,1,1,0,0,0,0,0,2,2,1,8,2,0,1,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Iran,12/06/2022,4,4,1,3,0,0,1,0,1,3,3,2,10,0,0,0,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Slovenia,11/06/2022,5,3,3,3,1,1,1,1,1,7,4,1,9,0,1,0,0,0,0
Ethan,Garrett,Australia,Outside Hitter,Brazil,09/06/2022,0,0,1,5,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0
Matthew,Aubrey,Australia,Opposite spiker,France,10/07/2022,2,2,3,3,0,2,1,0,0,3,0,0,0,1,2,0,0,0,1
Matthew,Aubrey,Australia,Opposite spiker,Argentina,08/07/2022,12,11,6,3,1,1,4,0,4,7,0,0,0,2,0,1,0,0,0
Matthew,Aubrey,Australia,Opposite spiker,Germany,07/07/2022,9,8,3,9,0,2,5,1,4,3,0,0,0,2,2,1,0,0,2
Matthew,Aubrey,Australia,Opposite spiker,Japan,06/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Bruno Mossa,Rezende,Brazil,Setter,United States,20/07/2022,0,0,0,0,0,3,1,0,3,8,0,0,0,3,1,1,29,0,63
Bruno Mossa,Rezende,Brazil,Setter,Japan,10/07/2022,2,0,0,1,1,2,2,1,2,12,0,0,0,2,0,2,30,0,35
Bruno Mossa,Rezende,Brazil,Setter,France,08/07/2022,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,2,0,9
Bruno Mossa,Rezende,Brazil,Setter,Canada,07/07/2022,1,1,0,0,0,1,2,0,1,9,0,0,0,6,2,1,11,0,50
Bruno Mossa,Rezende,Brazil,Setter,Germany,06/07/2022,2,1,0,0,1,1,2,0,2,16,0,0,0,8,0,4,37,1,44
Bruno Mossa,Rezende,Brazil,Setter,Bulgaria,26/06/2022,3,1,0,0,1,4,1,1,0,11,0,0,0,0,1,0,20,0,40
Bruno Mossa,Rezende,Brazil,Setter,Iran,24/06/2022,4,1,0,0,0,3,1,3,1,13,0,0,1,0,3,0,23,0,38
Bruno Mossa,Rezende,Brazil,Setter,Serbia,23/06/2022,2,0,0,0,0,0,0,2,1,10,0,0,0,2,2,0,21,1,47
Bruno Mossa,Rezende,Brazil,Setter,Poland,22/06/2022,0,0,0,1,0,2,1,0,0,8,0,0,1,4,1,3,21,0,52
Bruno Mossa,Rezende,Brazil,Setter,China,12/06/2022,1,0,0,0,0,2,2,1,2,8,0,0,0,3,2,0,33,1,38
Bruno Mossa,Rezende,Brazil,Setter,United States,11/06/2022,1,1,0,0,0,2,4,0,2,9,0,0,1,4,4,1,28,1,38
Bruno Mossa,Rezende,Brazil,Setter,Slovenia,10/06/2022,0,0,0,0,0,5,3,0,1,13,0,0,1,4,1,2,43,0,28
Bruno Mossa,Rezende,Brazil,Setter,Australia,09/06/2022,0,0,0,1,0,0,5,0,0,11,0,0,0,10,1,1,30,1,31
Leonardo Henrique,Andrade,Brazil,Middle blocker,Japan,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo Henrique,Andrade,Brazil,Middle blocker,France,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo Henrique,Andrade,Brazil,Middle blocker,Canada,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo Henrique,Andrade,Brazil,Middle blocker,Germany,06/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco Willian,Cargnin Paese,Brazil,Opposite spiker,China,12/06/2022,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Franco Willian,Cargnin Paese,Brazil,Opposite spiker,United States,11/06/2022,3,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Franco Willian,Cargnin Paese,Brazil,Opposite spiker,Slovenia,10/06/2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco Willian,Cargnin Paese,Brazil,Opposite spiker,Australia,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,United States,20/07/2022,1,1,1,3,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,Japan,10/07/2022,3,3,0,2,0,1,0,0,0,1,3,0,4,0,0,0,0,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,France,08/07/2022,7,6,0,4,0,3,1,1,1,8,3,6,4,4,2,1,0,0,4
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,Canada,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,Germany,06/07/2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,Bulgaria,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,Iran,24/06/2022,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,Serbia,23/06/2022,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,Poland,22/06/2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,China,12/06/2022,8,8,2,3,0,1,2,0,2,7,13,1,17,3,1,0,3,0,1
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,United States,11/06/2022,2,2,2,6,0,1,0,0,3,9,6,2,10,2,1,1,1,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,Slovenia,10/06/2022,13,8,0,6,2,1,0,3,3,13,4,2,16,3,1,2,0,0,0
Adriano,Fernandes P.X.Cavalcante,Brazil,Outside Hitter,Australia,09/06/2022,6,5,2,4,0,4,0,1,2,11,5,0,6,6,3,4,3,0,1
Yoandy,Leal Hidalgo,Brazil,Outside Hitter,United States,20/07/2022,18,18,7,12,0,1,0,0,4,7,10,1,19,6,2,1,0,0,1
Yoandy,Leal Hidalgo,Brazil,Outside Hitter,Japan,10/07/2022,7,7,2,4,0,4,0,0,3,5,3,1,8,2,2,0,0,0,1
Yoandy,Leal Hidalgo,Brazil,Outside Hitter,France,08/07/2022,5,5,3,11,0,4,2,0,1,10,3,3,12,1,1,2,0,0,5
Yoandy,Leal Hidalgo,Brazil,Outside Hitter,Canada,07/07/2022,15,13,0,6,1,2,1,1,3,11,2,5,6,0,0,1,0,0,1
Yoandy,Leal Hidalgo,Brazil,Outside Hitter,Germany,06/07/2022,21,19,2,8,1,6,4,1,3,12,2,0,17,3,4,0,0,0,6
Yoandy,Leal Hidalgo,Brazil,Outside Hitter,Bulgaria,26/06/2022,12,11,2,4,0,3,0,1,2,7,3,2,16,1,2,0,0,0,1
Yoandy,Leal Hidalgo,Brazil,Outside Hitter,Iran,24/06/2022,13,11,3,5,1,3,0,1,1,13,1,2,10,4,1,0,0,0,0
Yoandy,Leal Hidalgo,Brazil,Outside Hitter,Serbia,23/06/2022,11,8,0,7,2,4,1,1,2,9,1,1,13,0,2,1,0,0,1
Yoandy,Leal Hidalgo,Brazil,Outside Hitter,Poland,22/06/2022,10,8,5,9,1,3,1,1,2,15,3,5,23,4,2,2,0,0,2
Rodrigo,Leao,Brazil,Outside Hitter,United States,20/07/2022,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Rodrigo,Leao,Brazil,Outside Hitter,Japan,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Rodrigo,Leao,Brazil,Outside Hitter,France,08/07/2022,3,3,1,1,0,0,1,0,1,2,1,0,2,4,1,1,0,0,1
Rodrigo,Leao,Brazil,Outside Hitter,Canada,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo,Leao,Brazil,Outside Hitter,Germany,06/07/2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rodrigo,Leao,Brazil,Outside Hitter,Bulgaria,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo,Leao,Brazil,Outside Hitter,Iran,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Rodrigo,Leao,Brazil,Outside Hitter,Serbia,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo,Leao,Brazil,Outside Hitter,Poland,22/06/2022,6,6,2,7,0,0,0,0,1,5,1,2,2,1,0,0,0,0,1
